,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea,zipcode_int,airbnb_price_mean,airbnb_record_count
2587,Flemington,2,h,957000.0,4.4,3031.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.7847,144.9341,,3031.0,119.91489361702128,188.0
2588,Flemington,3,h,991000.0,4.4,3031.0,3.0,1.0,4.0,1915.0,Moonee Valley,Northern Metropolitan,-37.7867,144.9249,,3031.0,119.91489361702128,188.0
2589,Flemington,3,h,850000.0,4.4,3031.0,4.0,2.0,0.0,1905.0,Moonee Valley,Northern Metropolitan,-37.7866,144.9343,,3031.0,119.91489361702128,188.0
2590,Flemington,1,u,395000.0,4.4,3031.0,1.0,1.0,1.0,1880.0,Moonee Valley,Northern Metropolitan,-37.788,144.9306,50.0,3031.0,119.91489361702128,188.0
2591,Flemington,2,u,350000.0,4.4,3031.0,2.0,1.0,1.0,1970.0,Moonee Valley,Northern Metropolitan,-37.7857,144.9244,,3031.0,119.91489361702128,188.0
2592,Flemington,3,h,1115000.0,4.4,3031.0,3.0,1.0,1.0,1940.0,Moonee Valley,Northern Metropolitan,-37.7823,144.9278,84.0,3031.0,119.91489361702128,188.0
2593,Flemington,2,u,420500.0,4.4,3031.0,2.0,1.0,1.0,1970.0,Moonee Valley,Northern Metropolitan,-37.783,144.93200000000004,52.0,3031.0,119.91489361702128,188.0
2594,Footscray,3,t,585000.0,6.4,3011.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7955,144.9063,,3011.0,95.6010101010101,198.0
2595,Footscray,1,u,85000.0,6.4,3011.0,1.0,1.0,0.0,2007.0,Maribyrnong,Western Metropolitan,-37.7911,144.89,,3011.0,95.6010101010101,198.0
2596,Footscray,4,h,1225000.0,6.4,3011.0,4.0,2.0,1.0,1915.0,Maribyrnong,Western Metropolitan,-37.7943,144.8875,130.0,3011.0,95.6010101010101,198.0
2597,Footscray,2,u,431000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7963,144.8853,,3011.0,95.6010101010101,198.0
2598,Footscray,3,h,1003000.0,6.4,3011.0,3.0,1.0,1.0,1900.0,Maribyrnong,Western Metropolitan,-37.797,144.9051,98.0,3011.0,95.6010101010101,198.0
2599,Footscray,3,h,840000.0,6.4,3011.0,3.0,1.0,0.0,1900.0,Maribyrnong,Western Metropolitan,-37.7959,144.8863,93.0,3011.0,95.6010101010101,198.0
2600,Footscray,3,h,1362000.0,6.4,3011.0,3.0,2.0,0.0,1890.0,Maribyrnong,Western Metropolitan,-37.7958,144.9024,156.0,3011.0,95.6010101010101,198.0
2601,Footscray,4,h,977000.0,6.4,3011.0,4.0,2.0,1.0,2007.0,Maribyrnong,Western Metropolitan,-37.7983,144.8911,161.0,3011.0,95.6010101010101,198.0
2602,Footscray,1,u,216000.0,6.4,3011.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.7907,144.8924,50.0,3011.0,95.6010101010101,198.0
2603,Footscray,3,h,876000.0,6.4,3011.0,3.0,2.0,2.0,1990.0,Maribyrnong,Western Metropolitan,-37.8012,144.8921,106.0,3011.0,95.6010101010101,198.0
2604,Footscray,1,u,227000.0,6.4,3011.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.7907,144.8924,52.0,3011.0,95.6010101010101,198.0
2605,Footscray,4,t,841000.0,6.4,3011.0,4.0,2.0,2.0,2000.0,Maribyrnong,Western Metropolitan,-37.7959,144.8989,160.0,3011.0,95.6010101010101,198.0
2606,Footscray,2,u,605000.0,6.4,3011.0,2.0,1.0,3.0,2000.0,Maribyrnong,Western Metropolitan,-37.8044,144.9064,87.0,3011.0,95.6010101010101,198.0
2607,Footscray,2,u,305000.0,6.4,3011.0,2.0,1.0,1.0,2013.0,Maribyrnong,Western Metropolitan,-37.8014,144.8959,35.0,3011.0,95.6010101010101,198.0
2608,Footscray,2,t,480000.0,6.4,3011.0,2.0,1.0,1.0,2010.0,Maribyrnong,Western Metropolitan,-37.7919,144.8854,75.0,3011.0,95.6010101010101,198.0
2609,Footscray,1,u,357000.0,6.4,3011.0,1.0,1.0,0.0,1980.0,Maribyrnong,Western Metropolitan,-37.7964,144.9027,,3011.0,95.6010101010101,198.0
2610,Footscray,3,h,910000.0,6.4,3011.0,3.0,1.0,1.0,1940.0,Maribyrnong,Western Metropolitan,-37.7913,144.8879,118.0,3011.0,95.6010101010101,198.0
2611,Footscray,1,u,291000.0,6.4,3011.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.7978,144.8918,46.0,3011.0,95.6010101010101,198.0
2612,Footscray,2,h,375000.0,6.4,3011.0,2.0,1.0,1.0,1968.0,Maribyrnong,Western Metropolitan,-37.7906,144.8856,,3011.0,95.6010101010101,198.0
2613,Footscray,2,h,752000.0,6.4,3011.0,2.0,1.0,0.0,1910.0,Maribyrnong,Western Metropolitan,-37.7922,144.891,98.0,3011.0,95.6010101010101,198.0
2614,Footscray,3,h,1155000.0,6.4,3011.0,3.0,1.0,3.0,1950.0,Maribyrnong,Western Metropolitan,-37.7941,144.8924,120.0,3011.0,95.6010101010101,198.0
2615,Footscray,3,h,930000.0,6.4,3011.0,3.0,1.0,3.0,,Maribyrnong,Western Metropolitan,-37.7931,144.893,,3011.0,95.6010101010101,198.0
2616,Footscray,2,u,490000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8006,144.881,,3011.0,95.6010101010101,198.0
2617,Footscray,3,h,853000.0,6.4,3011.0,3.0,1.0,1.0,2010.0,Maribyrnong,Western Metropolitan,-37.7962,144.8851,141.0,3011.0,95.6010101010101,198.0
2618,Footscray,4,h,1290000.0,6.4,3011.0,3.0,1.0,2.0,,Maribyrnong,Western Metropolitan,-37.7969,144.9049,,3011.0,95.6010101010101,198.0
2619,Footscray,3,u,480000.0,6.4,3011.0,3.0,1.0,1.0,1985.0,Maribyrnong,Western Metropolitan,-37.7949,144.9007,90.0,3011.0,95.6010101010101,198.0
2620,Footscray,4,h,775000.0,6.4,3011.0,2.0,1.0,2.0,1890.0,Maribyrnong,Western Metropolitan,-37.7901,144.8883,87.0,3011.0,95.6010101010101,198.0
2621,Footscray,2,h,900000.0,6.4,3011.0,2.0,1.0,0.0,1900.0,Maribyrnong,Western Metropolitan,-37.7969,144.88299999999995,,3011.0,95.6010101010101,198.0
2622,Footscray,2,u,281000.0,6.4,3011.0,2.0,1.0,1.0,1980.0,Maribyrnong,Western Metropolitan,-37.7891,144.8912,65.0,3011.0,95.6010101010101,198.0
2623,Footscray,4,h,1300000.0,6.4,3011.0,4.0,2.0,3.0,1950.0,Maribyrnong,Western Metropolitan,-37.7923,144.8848,190.0,3011.0,95.6010101010101,198.0
2624,Footscray,3,t,714000.0,6.4,3011.0,3.0,2.0,2.0,2008.0,Maribyrnong,Western Metropolitan,-37.7948,144.8868,3.0,3011.0,95.6010101010101,198.0
2625,Footscray,3,h,775000.0,6.4,3011.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.8021,144.8924,,3011.0,95.6010101010101,198.0
2626,Footscray,2,h,950000.0,6.4,3011.0,2.0,1.0,2.0,1940.0,Maribyrnong,Western Metropolitan,-37.7909,144.8884,92.0,3011.0,95.6010101010101,198.0
2627,Footscray,3,u,674000.0,6.4,3011.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.8016,144.9082,,3011.0,95.6010101010101,198.0
2628,Footscray,3,h,760000.0,6.4,3011.0,3.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.7975,144.8894,115.0,3011.0,95.6010101010101,198.0
2629,Footscray,2,u,420000.0,6.4,3011.0,2.0,1.0,1.0,2010.0,Maribyrnong,Western Metropolitan,-37.8042,144.9049,75.0,3011.0,95.6010101010101,198.0
2630,Footscray,2,t,560000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7969,144.8852,,3011.0,95.6010101010101,198.0
2631,Footscray,2,h,575000.0,6.4,3011.0,2.0,1.0,1.0,2000.0,Maribyrnong,Western Metropolitan,-37.796,144.899,,3011.0,95.6010101010101,198.0
2632,Footscray,4,h,1100000.0,6.4,3011.0,3.0,1.0,2.0,,Maribyrnong,Western Metropolitan,-37.802,144.889,,3011.0,95.6010101010101,198.0
2633,Footscray,3,h,932000.0,6.4,3011.0,2.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.8023,144.8915,130.0,3011.0,95.6010101010101,198.0
2634,Footscray,3,h,780000.0,6.4,3011.0,3.0,1.0,2.0,1900.0,Maribyrnong,Western Metropolitan,-37.7935,144.8893,129.0,3011.0,95.6010101010101,198.0
2635,Footscray,2,u,295000.0,6.4,3011.0,2.0,1.0,1.0,1960.0,Maribyrnong,Western Metropolitan,-37.7903,144.891,69.0,3011.0,95.6010101010101,198.0
2636,Footscray,2,u,433000.0,6.4,3011.0,2.0,1.0,1.0,2012.0,Maribyrnong,Western Metropolitan,-37.8017,144.8957,66.0,3011.0,95.6010101010101,198.0
2637,Footscray,2,t,410000.0,6.4,3011.0,2.0,2.0,1.0,2014.0,Maribyrnong,Western Metropolitan,-37.7881,144.8838,80.0,3011.0,95.6010101010101,198.0
2638,Footscray,2,h,1170000.0,6.4,3011.0,2.0,1.0,1.0,1900.0,Maribyrnong,Western Metropolitan,-37.7988,144.90200000000004,103.0,3011.0,95.6010101010101,198.0
2639,Footscray,1,u,375000.0,6.4,3011.0,1.0,1.0,1.0,1920.0,Maribyrnong,Western Metropolitan,-37.8006,144.881,50.0,3011.0,95.6010101010101,198.0
2640,Footscray,2,u,615000.0,6.4,3011.0,2.0,1.0,3.0,1960.0,Maribyrnong,Western Metropolitan,-37.7975,144.8855,,3011.0,95.6010101010101,198.0
2641,Footscray,3,h,747000.0,6.4,3011.0,3.0,1.0,1.0,1940.0,Maribyrnong,Western Metropolitan,-37.8012,144.8924,120.0,3011.0,95.6010101010101,198.0
2642,Footscray,1,u,275000.0,6.4,3011.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.8053,144.9029,,3011.0,95.6010101010101,198.0
2643,Footscray,3,h,1045000.0,6.4,3011.0,3.0,2.0,2.0,,Maribyrnong,Western Metropolitan,-37.7976,144.8976,,3011.0,95.6010101010101,198.0
2644,Footscray,3,h,775000.0,6.4,3011.0,3.0,1.0,1.0,1920.0,Maribyrnong,Western Metropolitan,-37.7956,144.8848,99.0,3011.0,95.6010101010101,198.0
2645,Footscray,2,u,571000.0,6.4,3011.0,2.0,2.0,1.0,2013.0,Maribyrnong,Western Metropolitan,-37.8025,144.9073,78.0,3011.0,95.6010101010101,198.0
2646,Footscray,2,u,310000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7878,144.8919,,3011.0,95.6010101010101,198.0
2647,Footscray,1,u,305000.0,6.4,3011.0,1.0,1.0,1.0,1965.0,Maribyrnong,Western Metropolitan,-37.7903,144.8899,70.0,3011.0,95.6010101010101,198.0
2648,Footscray,3,h,860500.0,6.4,3011.0,3.0,2.0,2.0,1980.0,Maribyrnong,Western Metropolitan,-37.7963,144.8862,228.0,3011.0,95.6010101010101,198.0
2649,Footscray,3,t,820000.0,6.4,3011.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.8021,144.8976,,3011.0,95.6010101010101,198.0
2650,Footscray,1,u,210000.0,6.4,3011.0,1.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7878,144.8904,,3011.0,95.6010101010101,198.0
2651,Footscray,3,h,875000.0,6.4,3011.0,3.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.8022,144.8924,92.0,3011.0,95.6010101010101,198.0
2652,Footscray,2,u,370000.0,6.4,3011.0,2.0,1.0,1.0,2007.0,Maribyrnong,Western Metropolitan,-37.7992,144.8961,75.0,3011.0,95.6010101010101,198.0
2653,Footscray,2,h,711000.0,6.4,3011.0,2.0,1.0,2.0,1910.0,Maribyrnong,Western Metropolitan,-37.7968,144.8887,90.0,3011.0,95.6010101010101,198.0
2654,Footscray,3,u,665000.0,6.4,3011.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.8016,144.9082,,3011.0,95.6010101010101,198.0
2655,Footscray,2,h,690500.0,6.4,3011.0,2.0,1.0,1.0,1900.0,Maribyrnong,Western Metropolitan,-37.7903,144.8879,98.0,3011.0,95.6010101010101,198.0
2656,Footscray,2,h,747000.0,6.4,3011.0,2.0,1.0,1.0,1900.0,Maribyrnong,Western Metropolitan,-37.7964,144.8871,94.0,3011.0,95.6010101010101,198.0
2657,Footscray,2,h,858000.0,6.4,3011.0,2.0,1.0,1.0,1915.0,Maribyrnong,Western Metropolitan,-37.7966,144.9016,93.0,3011.0,95.6010101010101,198.0
2658,Footscray,4,t,699000.0,6.4,3011.0,4.0,2.0,2.0,2015.0,Maribyrnong,Western Metropolitan,-37.7905,144.8882,126.0,3011.0,95.6010101010101,198.0
2659,Footscray,2,h,835000.0,6.4,3011.0,2.0,1.0,1.0,1920.0,Maribyrnong,Western Metropolitan,-37.7962,144.8844,109.0,3011.0,95.6010101010101,198.0
2660,Footscray,2,h,661000.0,6.4,3011.0,2.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.7946,144.8903,83.0,3011.0,95.6010101010101,198.0
2661,Footscray,2,h,757500.0,6.4,3011.0,2.0,1.0,0.0,1900.0,Maribyrnong,Western Metropolitan,-37.7959,144.8901,108.0,3011.0,95.6010101010101,198.0
2662,Footscray,1,u,282000.0,6.4,3011.0,1.0,1.0,1.0,1975.0,Maribyrnong,Western Metropolitan,-37.7949,144.9007,42.0,3011.0,95.6010101010101,198.0
2663,Footscray,3,t,699000.0,6.4,3011.0,3.0,1.0,1.0,2000.0,Maribyrnong,Western Metropolitan,-37.7922,144.8831,113.0,3011.0,95.6010101010101,198.0
2664,Footscray,3,h,850000.0,6.4,3011.0,3.0,1.0,0.0,1930.0,Maribyrnong,Western Metropolitan,-37.795,144.88299999999995,99.0,3011.0,95.6010101010101,198.0
2665,Footscray,2,u,315000.0,6.4,3011.0,2.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.7899,144.893,74.0,3011.0,95.6010101010101,198.0
2666,Footscray,3,h,740000.0,6.4,3011.0,3.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.8059,144.901,94.0,3011.0,95.6010101010101,198.0
2667,Footscray,2,u,360000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8012,144.8964,,3011.0,95.6010101010101,198.0
2668,Footscray,3,h,980000.0,6.4,3011.0,3.0,2.0,2.0,2006.0,Maribyrnong,Western Metropolitan,-37.7987,144.9034,154.0,3011.0,95.6010101010101,198.0
2669,Footscray,3,u,561000.0,6.4,3011.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.7952,144.909,,3011.0,95.6010101010101,198.0
2670,Footscray,2,u,316000.0,6.4,3011.0,2.0,1.0,1.0,1960.0,Maribyrnong,Western Metropolitan,-37.789,144.8932,55.0,3011.0,95.6010101010101,198.0
2671,Footscray,2,h,800000.0,6.4,3011.0,2.0,1.0,2.0,1940.0,Maribyrnong,Western Metropolitan,-37.7969,144.9042,,3011.0,95.6010101010101,198.0
2672,Footscray,2,h,760000.0,6.4,3011.0,2.0,1.0,0.0,1920.0,Maribyrnong,Western Metropolitan,-37.7988,144.9045,70.0,3011.0,95.6010101010101,198.0
2673,Footscray,3,t,735000.0,6.4,3011.0,3.0,2.0,2.0,2010.0,Maribyrnong,Western Metropolitan,-37.8001,144.8797,168.0,3011.0,95.6010101010101,198.0
2674,Footscray,2,h,823000.0,6.4,3011.0,2.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.7946,144.8944,,3011.0,95.6010101010101,198.0
2675,Footscray,4,h,1225000.0,6.4,3011.0,4.0,2.0,1.0,1915.0,Maribyrnong,Western Metropolitan,-37.7943,144.8875,130.0,3011.0,95.6010101010101,198.0
2676,Footscray,2,u,296000.0,6.4,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.789,144.8932,,3011.0,95.6010101010101,198.0
2677,Footscray,3,h,886500.0,6.4,3011.0,3.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.7942,144.8933,,3011.0,95.6010101010101,198.0
2678,Footscray,3,h,767500.0,6.4,3011.0,3.0,2.0,0.0,1930.0,Maribyrnong,Western Metropolitan,-37.7942,144.8832,98.0,3011.0,95.6010101010101,198.0
2679,Footscray,2,u,395000.0,6.4,3011.0,2.0,2.0,1.0,2009.0,Maribyrnong,Western Metropolitan,-37.8006,144.9053,79.0,3011.0,95.6010101010101,198.0
2680,Footscray,4,h,815000.0,6.4,3011.0,4.0,2.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.7914,144.8957,151.0,3011.0,95.6010101010101,198.0
2681,Footscray,3,t,757000.0,6.4,3011.0,3.0,2.0,2.0,2011.0,Maribyrnong,Western Metropolitan,-37.7987,144.8807,102.0,3011.0,95.6010101010101,198.0
2682,Footscray,4,h,1450000.0,6.4,3011.0,4.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.7958,144.9001,160.0,3011.0,95.6010101010101,198.0
2683,Footscray,2,h,745000.0,6.4,3011.0,2.0,1.0,1.0,1890.0,Maribyrnong,Western Metropolitan,-37.7931,144.8938,74.0,3011.0,95.6010101010101,198.0
2684,Footscray,2,h,716000.0,6.4,3011.0,2.0,1.0,2.0,2000.0,Maribyrnong,Western Metropolitan,-37.7939,144.8846,275.0,3011.0,95.6010101010101,198.0
2685,Glen Iris,3,h,1735000.0,9.2,3146.0,3.0,2.0,3.0,1935.0,Boroondara,Southern Metropolitan,-37.854,145.0832,170.0,3146.0,135.83333333333334,72.0
2686,Glen Iris,2,h,1699000.0,9.2,3146.0,3.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8573,145.077,,3146.0,135.83333333333334,72.0
2687,Glen Iris,4,h,1800000.0,9.2,3146.0,4.0,2.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8522,145.0893,217.0,3146.0,135.83333333333334,72.0
2688,Glen Iris,4,h,1998000.0,9.2,3146.0,4.0,2.0,1.0,2002.0,Boroondara,Southern Metropolitan,-37.8513,145.0601,183.0,3146.0,135.83333333333334,72.0
2689,Glen Iris,2,u,671000.0,9.2,3146.0,2.0,1.0,1.0,1960.0,Boroondara,Southern Metropolitan,-37.8555,145.0889,85.0,3146.0,135.83333333333334,72.0
2690,Glen Iris,3,h,1780000.0,9.2,3146.0,3.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8599,145.0898,,3146.0,135.83333333333334,72.0
2691,Glen Iris,3,h,1425000.0,9.2,3146.0,3.0,2.0,2.0,2006.0,Boroondara,Southern Metropolitan,-37.8639,145.0641,163.0,3146.0,135.83333333333334,72.0
2692,Glen Iris,3,h,1530000.0,9.2,3146.0,3.0,1.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.8543,145.0889,118.0,3146.0,135.83333333333334,72.0
2693,Glen Iris,4,h,1900000.0,9.2,3146.0,4.0,4.0,2.0,1985.0,Boroondara,Southern Metropolitan,-37.8646,145.0673,323.0,3146.0,135.83333333333334,72.0
2694,Glen Iris,2,h,1500000.0,9.2,3146.0,3.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8536,145.0911,,3146.0,135.83333333333334,72.0
2695,Glen Iris,3,h,1360000.0,9.2,3146.0,3.0,2.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.852,145.0942,134.0,3146.0,135.83333333333334,72.0
2696,Glen Iris,5,h,2175000.0,9.2,3146.0,5.0,3.0,4.0,2003.0,Boroondara,Southern Metropolitan,-37.8554,145.0611,327.0,3146.0,135.83333333333334,72.0
2697,Glen Iris,4,h,2325000.0,9.2,3146.0,4.0,3.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8523,145.0726,314.0,3146.0,135.83333333333334,72.0
2698,Glen Iris,4,h,2538000.0,9.2,3146.0,4.0,2.0,3.0,2000.0,Boroondara,Southern Metropolitan,-37.856,145.0691,314.0,3146.0,135.83333333333334,72.0
2699,Glen Iris,4,h,2300000.0,9.2,3146.0,4.0,3.0,4.0,1941.0,Boroondara,Southern Metropolitan,-37.8552,145.082,254.0,3146.0,135.83333333333334,72.0
2700,Glen Iris,2,u,550000.0,9.2,3146.0,2.0,1.0,1.0,1968.0,Stonnington,Southern Metropolitan,-37.8567,145.0435,63.0,3146.0,135.83333333333334,72.0
2701,Glen Iris,3,h,1600000.0,9.2,3146.0,3.0,2.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.852,145.0942,134.0,3146.0,135.83333333333334,72.0
2702,Glen Iris,3,h,2100000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.856,145.0705,,3146.0,135.83333333333334,72.0
2703,Glen Iris,3,h,2115000.0,9.2,3146.0,4.0,2.0,2.0,1920.0,Boroondara,Southern Metropolitan,-37.8501,145.059,157.0,3146.0,135.83333333333334,72.0
2704,Glen Iris,3,h,1700000.0,9.2,3146.0,3.0,2.0,2.0,1951.0,Boroondara,Southern Metropolitan,-37.8602,145.0925,188.0,3146.0,135.83333333333334,72.0
2705,Glen Iris,3,h,1750000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8556,145.06799999999996,,3146.0,135.83333333333334,72.0
2706,Glen Iris,3,h,967500.0,9.2,3146.0,3.0,2.0,1.0,,Boroondara,Southern Metropolitan,-37.8515,145.0938,,3146.0,135.83333333333334,72.0
2707,Glen Iris,4,h,2077000.0,9.2,3146.0,4.0,2.0,3.0,1910.0,Boroondara,Southern Metropolitan,-37.8589,145.0413,143.0,3146.0,135.83333333333334,72.0
2708,Glen Iris,4,h,2850000.0,9.2,3146.0,4.0,3.0,2.0,1935.0,Boroondara,Southern Metropolitan,-37.8526,145.0848,305.0,3146.0,135.83333333333334,72.0
2709,Glen Iris,2,u,411000.0,9.2,3146.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.85,145.0461,65.0,3146.0,135.83333333333334,72.0
2710,Glen Iris,3,h,1222000.0,9.2,3146.0,3.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.85,145.05700000000004,,3146.0,135.83333333333334,72.0
2711,Glen Iris,4,h,1550000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8588,145.0832,,3146.0,135.83333333333334,72.0
2712,Glen Iris,3,h,1660000.0,9.2,3146.0,3.0,1.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.847,145.0535,,3146.0,135.83333333333334,72.0
2713,Glen Iris,6,h,2250000.0,9.2,3146.0,5.0,3.0,2.0,1940.0,Boroondara,Southern Metropolitan,-37.8534,145.0785,,3146.0,135.83333333333334,72.0
2714,Glen Iris,3,u,1162000.0,9.2,3146.0,2.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8579,145.0736,,3146.0,135.83333333333334,72.0
2715,Glen Iris,4,h,2020000.0,9.2,3146.0,4.0,2.0,2.0,2009.0,Boroondara,Southern Metropolitan,-37.8667,145.0752,351.0,3146.0,135.83333333333334,72.0
2716,Glen Iris,2,h,845000.0,9.2,3146.0,2.0,0.0,0.0,,Stonnington,Southern Metropolitan,-37.863,145.0501,,3146.0,135.83333333333334,72.0
2717,Glen Iris,3,h,1510000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8597,145.0883,,3146.0,135.83333333333334,72.0
2718,Glen Iris,4,h,2010000.0,9.2,3146.0,4.0,2.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8509,145.0916,212.0,3146.0,135.83333333333334,72.0
2719,Glen Iris,4,h,2975000.0,9.2,3146.0,4.0,3.0,4.0,1930.0,Boroondara,Southern Metropolitan,-37.8541,145.0643,30.0,3146.0,135.83333333333334,72.0
2720,Glen Iris,2,u,585000.0,9.2,3146.0,2.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.8523,145.0936,,3146.0,135.83333333333334,72.0
2721,Glen Iris,3,h,1275000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8596,145.0871,,3146.0,135.83333333333334,72.0
2722,Glen Iris,1,u,452000.0,9.2,3146.0,1.0,1.0,1.0,1980.0,Stonnington,Southern Metropolitan,-37.8552,145.05,52.0,3146.0,135.83333333333334,72.0
2723,Glen Iris,3,t,1625000.0,9.2,3146.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8526,145.0853,,3146.0,135.83333333333334,72.0
2724,Glen Iris,4,h,1800000.0,9.2,3146.0,4.0,3.0,2.0,,Stonnington,Southern Metropolitan,-37.8566,145.0439,,3146.0,135.83333333333334,72.0
2725,Glen Iris,3,h,1820000.0,9.2,3146.0,3.0,1.0,3.0,1930.0,Boroondara,Southern Metropolitan,-37.8571,145.0766,136.0,3146.0,135.83333333333334,72.0
2726,Glen Iris,1,u,291000.0,9.2,3146.0,1.0,1.0,1.0,1982.0,Stonnington,Southern Metropolitan,-37.8576,145.0452,38.0,3146.0,135.83333333333334,72.0
2727,Glen Iris,2,u,710000.0,9.2,3146.0,2.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8567,145.0666,,3146.0,135.83333333333334,72.0
2728,Glen Iris,4,h,2376000.0,9.2,3146.0,4.0,2.0,2.0,1925.0,Boroondara,Southern Metropolitan,-37.8479,145.0557,230.0,3146.0,135.83333333333334,72.0
2729,Glen Iris,2,h,1020000.0,9.2,3146.0,2.0,1.0,0.0,1910.0,Stonnington,Southern Metropolitan,-37.8627,145.0402,,3146.0,135.83333333333334,72.0
2730,Glen Iris,3,h,1456000.0,9.2,3146.0,3.0,1.0,2.0,1920.0,Stonnington,Southern Metropolitan,-37.8541,145.0544,142.0,3146.0,135.83333333333334,72.0
2731,Glen Iris,3,h,1875000.0,9.2,3146.0,3.0,2.0,3.0,,Boroondara,Southern Metropolitan,-37.8534,145.0735,,3146.0,135.83333333333334,72.0
2732,Glen Iris,3,h,1430000.0,9.2,3146.0,3.0,3.0,2.0,,Boroondara,Southern Metropolitan,-37.8524,145.0425,255.0,3146.0,135.83333333333334,72.0
2733,Glen Iris,6,h,2300000.0,9.2,3146.0,6.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8519,145.091,,3146.0,135.83333333333334,72.0
2734,Glen Iris,1,t,345000.0,9.2,3146.0,1.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8505,145.0459,44.0,3146.0,135.83333333333334,72.0
2735,Glen Iris,5,h,2000000.0,9.2,3146.0,5.0,3.0,1.0,1920.0,Boroondara,Southern Metropolitan,-37.8563,145.0709,248.0,3146.0,135.83333333333334,72.0
2736,Glen Iris,4,h,1550000.0,9.2,3146.0,4.0,0.0,0.0,,Boroondara,Southern Metropolitan,-37.8628,145.0734,,3146.0,135.83333333333334,72.0
2737,Glen Iris,3,h,1625000.0,9.2,3146.0,4.0,2.0,4.0,1980.0,Stonnington,Southern Metropolitan,-37.8528,145.0487,,3146.0,135.83333333333334,72.0
2738,Glen Iris,2,u,480000.0,9.2,3146.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8559,145.049,,3146.0,135.83333333333334,72.0
2739,Glen Iris,2,t,585000.0,9.2,3146.0,2.0,1.0,1.0,1960.0,Boroondara,Southern Metropolitan,-37.8517,145.0796,84.0,3146.0,135.83333333333334,72.0
