,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,Landsize
4077,Moonee Ponds,3,h,1160000.0,6.9,3039.0,3.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.7674,144.9084,449.0
4078,Moonee Ponds,3,h,1065000.0,6.9,3039.0,3.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7593,144.9276,395.0
4079,Moonee Ponds,4,h,1361500.0,6.9,3039.0,4.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7698,144.9336,453.0
4080,Moonee Ponds,2,h,945000.0,6.9,3039.0,2.0,1.0,0.0,1890.0,Moonee Valley,Western Metropolitan,-37.7639,144.9093,225.0
4081,Moonee Ponds,1,u,360000.0,6.9,3039.0,1.0,1.0,1.0,1965.0,Moonee Valley,Western Metropolitan,-37.7652,144.9116,0.0
4082,Moonee Ponds,2,h,860000.0,6.9,3039.0,2.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7695,144.9092,301.0
4083,Moonee Ponds,3,h,1260000.0,6.9,3039.0,3.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7708,144.9234,253.0
4084,Moonee Ponds,4,h,1637000.0,6.9,3039.0,4.0,1.0,3.0,1900.0,Moonee Valley,Western Metropolitan,-37.7701,144.9287,539.0
4085,Moonee Ponds,3,h,1505000.0,6.9,3039.0,3.0,2.0,2.0,2007.0,Moonee Valley,Western Metropolitan,-37.7609,144.9296,249.0
4086,Moonee Ponds,2,t,515000.0,6.9,3039.0,2.0,1.0,1.0,2006.0,Moonee Valley,Western Metropolitan,-37.7677,144.9221,1981.0
4087,Moonee Ponds,3,h,1100000.0,6.9,3039.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7683,144.9325,572.0
4088,Moonee Ponds,2,u,330000.0,6.9,3039.0,2.0,1.0,1.0,2014.0,Moonee Valley,Western Metropolitan,-37.7715,144.916,0.0
4089,Moonee Ponds,3,h,1145000.0,6.9,3039.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7615,144.9076,478.0
4090,Moonee Ponds,4,h,1322000.0,6.9,3039.0,3.0,1.0,1.0,1930.0,Moonee Valley,Western Metropolitan,-37.7696,144.929,549.0
4091,Moonee Ponds,2,h,1015000.0,6.9,3039.0,2.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.7685,144.9183,228.0
4092,Moonee Ponds,2,h,750000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7686,144.9068,0.0
4093,Moonee Ponds,2,h,1013000.0,6.9,3039.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.769,144.91899999999995,237.0
4094,Moonee Ponds,3,h,840000.0,6.9,3039.0,3.0,1.0,0.0,1910.0,Moonee Valley,Western Metropolitan,-37.7704,144.9083,307.0
4095,Moonee Ponds,4,h,1150000.0,6.9,3039.0,4.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7709,144.9151,481.0
4096,Moonee Ponds,5,h,1900000.0,6.9,3039.0,5.0,3.0,2.0,1925.0,Moonee Valley,Western Metropolitan,-37.7625,144.9074,646.0
4097,Moonee Ponds,3,t,890500.0,6.9,3039.0,3.0,2.0,1.0,1950.0,Moonee Valley,Western Metropolitan,-37.7631,144.9073,213.0
4098,Moonee Ponds,5,h,2340000.0,6.9,3039.0,5.0,3.0,3.0,2009.0,Moonee Valley,Western Metropolitan,-37.7691,144.9321,619.0
4099,Moonee Ponds,3,h,1370000.0,6.9,3039.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7702,144.9266,427.0
4100,Moonee Ponds,3,h,1400000.0,6.9,3039.0,3.0,2.0,2.0,1890.0,Moonee Valley,Western Metropolitan,-37.7699,144.9149,394.0
4101,Moonee Ponds,4,h,1310000.0,6.9,3039.0,3.0,3.0,2.0,,Moonee Valley,Western Metropolitan,-37.7609,144.9285,475.0
4102,Moonee Ponds,4,h,1833000.0,6.9,3039.0,4.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7682,144.9151,583.0
4103,Moonee Ponds,3,h,855000.0,6.9,3039.0,3.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7641,144.9112,274.0
4104,Moonee Ponds,3,h,930000.0,6.9,3039.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7711,144.9122,305.0
4105,Moonee Ponds,4,h,1640000.0,6.9,3039.0,4.0,2.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7601,144.9228,435.0
4106,Moonee Ponds,3,h,1480000.0,6.9,3039.0,3.0,1.0,2.0,1910.0,Moonee Valley,Western Metropolitan,-37.7704,144.9292,436.0
4107,Moonee Ponds,2,u,672000.0,6.9,3039.0,2.0,1.0,2.0,1989.0,Moonee Valley,Western Metropolitan,-37.7595,144.9317,230.0
4108,Moonee Ponds,2,u,410000.0,6.9,3039.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7597,144.9188,0.0
4109,Moonee Ponds,5,t,980000.0,6.9,3039.0,5.0,2.0,2.0,2004.0,Moonee Valley,Western Metropolitan,-37.7615,144.9333,207.0
4110,Moonee Ponds,2,h,1055000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7642,144.9195,292.0
4111,Moonee Ponds,2,u,440000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7715,144.9155,0.0
4112,Moonee Ponds,3,h,1435000.0,6.9,3039.0,3.0,1.0,3.0,,Moonee Valley,Western Metropolitan,-37.7608,144.9322,633.0
4113,Moonee Ponds,4,h,1275000.0,6.9,3039.0,4.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7649,144.9091,627.0
4114,Moonee Ponds,3,t,842500.0,6.9,3039.0,3.0,2.0,1.0,1995.0,Moonee Valley,Western Metropolitan,-37.7607,144.9314,216.0
4115,Moonee Ponds,4,h,1345000.0,6.9,3039.0,4.0,2.0,2.0,1910.0,Moonee Valley,Western Metropolitan,-37.7709,144.9288,313.0
4116,Moonee Ponds,1,u,265000.0,6.9,3039.0,1.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.758,144.9237,0.0
4117,Moonee Ponds,2,h,849000.0,6.9,3039.0,2.0,1.0,1.0,1930.0,Moonee Valley,Western Metropolitan,-37.773,144.9335,345.0
4118,Moonee Ponds,3,h,1425000.0,6.9,3039.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7701,144.9172,526.0
4119,Moonee Ponds,3,t,1345000.0,6.9,3039.0,3.0,2.0,1.0,1930.0,Moonee Valley,Western Metropolitan,-37.7639,144.9126,310.0
4120,Moonee Ponds,2,u,330000.0,6.9,3039.0,3.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7654,144.9094,0.0
4121,Moonee Ponds,4,t,726000.0,6.9,3039.0,4.0,2.0,1.0,2000.0,Moonee Valley,Western Metropolitan,-37.761,144.9262,67.0
4122,Moonee Ponds,3,h,1250000.0,6.9,3039.0,3.0,2.0,1.0,2002.0,Moonee Valley,Western Metropolitan,-37.7638,144.9175,283.0
4123,Moonee Ponds,3,t,870000.0,6.9,3039.0,3.0,2.0,2.0,2000.0,Moonee Valley,Western Metropolitan,-37.7631,144.9357,156.0
4124,Moonee Ponds,2,h,801000.0,6.9,3039.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7712,144.9254,133.0
4125,Moonee Ponds,3,h,1725000.0,6.9,3039.0,3.0,2.0,3.0,1950.0,Moonee Valley,Western Metropolitan,-37.7609,144.905,596.0
4126,Moonee Ponds,1,u,415000.0,6.9,3039.0,1.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7623,144.9211,0.0
4127,Moonee Ponds,3,u,650000.0,6.9,3039.0,3.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7606,144.9236,0.0
4128,Moonee Ponds,2,u,600000.0,6.9,3039.0,2.0,1.0,1.0,1965.0,Moonee Valley,Western Metropolitan,-37.7624,144.9365,166.0
4129,Moonee Ponds,4,h,1505000.0,6.9,3039.0,4.0,2.0,2.0,1910.0,Moonee Valley,Western Metropolitan,-37.7627,144.9278,441.0
4130,Moonee Ponds,3,h,850000.0,6.9,3039.0,3.0,2.0,1.0,1915.0,Moonee Valley,Western Metropolitan,-37.7682,144.9058,271.0
4131,Moonee Ponds,1,u,292000.0,6.9,3039.0,1.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.758,144.9237,0.0
4132,Moonee Ponds,2,h,956000.0,6.9,3039.0,2.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7692,144.9042,435.0
4133,Moonee Ponds,5,h,1740000.0,6.9,3039.0,4.0,1.0,2.0,1930.0,Moonee Valley,Western Metropolitan,-37.7613,144.9177,739.0
4134,Moonee Ponds,3,h,1683000.0,6.9,3039.0,3.0,2.0,2.0,1880.0,Moonee Valley,Western Metropolitan,-37.7688,144.9291,222.0
4135,Moonee Ponds,2,u,574000.0,6.9,3039.0,2.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7666,144.9184,159.0
4136,Moonee Ponds,2,u,470000.0,6.9,3039.0,2.0,1.0,1.0,2014.0,Moonee Valley,Western Metropolitan,-37.7677,144.92,0.0
4137,Moonee Ponds,3,t,1130000.0,6.9,3039.0,3.0,2.0,2.0,2013.0,Moonee Valley,Western Metropolitan,-37.7704,144.9162,217.0
4138,Moonee Ponds,2,u,730000.0,6.9,3039.0,2.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7609,144.9308,217.0
4139,Moonee Ponds,2,h,831000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7685,144.9186,0.0
4140,Moonee Ponds,3,h,930000.0,6.9,3039.0,3.0,3.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.7702,144.9091,325.0
4141,Moonee Ponds,3,h,800000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7687,144.9203,207.0
4142,Moonee Ponds,3,h,1111000.0,6.9,3039.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7693,144.9299,502.0
4143,Moonee Ponds,2,h,900000.0,6.9,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7651,144.9078,339.0
4144,Moonee Ponds,2,h,822500.0,6.9,3039.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7627,144.9141,219.0
4145,Moonee Ponds,4,h,1400000.0,6.9,3039.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7641,144.9265,595.0
4146,Moonee Ponds,1,u,336000.0,6.9,3039.0,1.0,1.0,1.0,1980.0,Moonee Valley,Western Metropolitan,-37.7652,144.9116,0.0
4147,Moonee Ponds,2,t,800000.0,6.9,3039.0,2.0,2.0,2.0,1970.0,Moonee Valley,Western Metropolitan,-37.7708,144.9093,239.0
4148,Moorabbin,3,h,1224000.0,14.6,3189.0,3.0,1.0,3.0,1960.0,Kingston,Southern Metropolitan,-37.9376,145.0474,834.0
4149,Moorabbin,3,h,1020000.0,14.6,3189.0,3.0,1.0,3.0,,Kingston,Southern Metropolitan,-37.9375,145.0474,771.0
4150,Moorabbin,3,h,1000000.0,14.6,3189.0,3.0,2.0,2.0,1970.0,Kingston,Southern Metropolitan,-37.9428,145.04399999999995,573.0
4151,Moorabbin,1,u,380500.0,14.6,3189.0,1.0,1.0,1.0,1990.0,Kingston,Southern Metropolitan,-37.9374,145.0388,106.0
4152,Moorabbin,4,h,930000.0,14.6,3189.0,4.0,3.0,2.0,,Kingston,Southern Metropolitan,-37.9371,145.0578,443.0
4153,Moorabbin,3,h,1090000.0,14.6,3189.0,3.0,2.0,2.0,1960.0,Kingston,Southern Metropolitan,-37.9368,145.0568,784.0
4154,Moorabbin,4,h,947500.0,14.6,3189.0,4.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.9416,145.058,609.0
4155,Moorabbin,3,h,836000.0,14.6,3189.0,3.0,1.0,4.0,1970.0,Kingston,Southern Metropolitan,-37.9364,145.0559,695.0
4156,Moorabbin,3,h,1417250.0,14.6,3189.0,3.0,2.0,2.0,1950.0,Kingston,Southern Metropolitan,-37.9418,145.0549,653.0
4157,Moorabbin,3,h,980000.0,14.6,3189.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9404,145.046,623.0
4158,Moorabbin,3,h,1110000.0,14.6,3189.0,3.0,1.0,4.0,,Kingston,Southern Metropolitan,-37.9386,145.0585,690.0
4159,Moorabbin,2,h,950000.0,14.6,3189.0,2.0,1.0,3.0,1950.0,Kingston,Southern Metropolitan,-37.9424,145.0464,649.0
4160,Moorabbin,4,h,1140000.0,14.6,3189.0,4.0,2.0,1.0,2015.0,Kingston,Southern Metropolitan,-37.9443,145.0448,318.0
4161,Moorabbin,3,t,750000.0,14.6,3189.0,3.0,2.0,1.0,2010.0,Kingston,Southern Metropolitan,-37.9378,145.0385,164.0
4162,Moorabbin,3,u,931000.0,14.6,3189.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9449,145.0459,313.0
4163,Moorabbin,4,h,1000000.0,14.6,3189.0,4.0,3.0,4.0,1960.0,Kingston,Southern Metropolitan,-37.9382,145.0577,581.0
4164,Moorabbin,2,u,655000.0,14.6,3189.0,2.0,1.0,1.0,,Kingston,Southern Metropolitan,-37.9412,145.0465,1202.0
4165,Moorabbin,4,h,1200000.0,14.6,3189.0,4.0,2.0,1.0,1955.0,Kingston,Southern Metropolitan,-37.9398,145.0554,696.0
4166,Moorabbin,3,h,987000.0,14.6,3189.0,3.0,1.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9404,145.0464,603.0
4167,Moorabbin,3,h,937000.0,14.6,3189.0,3.0,2.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9426,145.0568,534.0
4168,Moorabbin,4,h,1426000.0,14.6,3189.0,4.0,2.0,1.0,1950.0,Kingston,Southern Metropolitan,-37.9394,145.0408,720.0
4169,Moorabbin,4,h,1016000.0,14.6,3189.0,4.0,3.0,2.0,2000.0,Kingston,Southern Metropolitan,-37.9443,145.0444,272.0
4170,Moorabbin,3,t,910000.0,14.6,3189.0,3.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.9412,145.0491,312.0
4171,Moorabbin,4,h,1385000.0,14.6,3189.0,4.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.9431,145.0407,807.0
4172,Moorabbin,3,t,785000.0,14.6,3189.0,3.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.9385,145.0397,169.0
4173,Moorabbin,3,h,901000.0,14.6,3189.0,2.0,2.0,3.0,1955.0,Kingston,Southern Metropolitan,-37.9435,145.0522,558.0
4174,Moorabbin,4,h,1300000.0,14.6,3189.0,4.0,3.0,2.0,1973.0,Kingston,Southern Metropolitan,-37.9362,145.0442,743.0
4175,Moorabbin,3,h,975000.0,14.6,3189.0,2.0,1.0,2.0,1940.0,Kingston,Southern Metropolitan,-37.9363,145.0495,576.0
4176,Moorabbin,4,h,1070000.0,14.6,3189.0,4.0,2.0,1.0,1955.0,Kingston,Southern Metropolitan,-37.9381,145.0534,603.0
4177,Moorabbin,2,u,639000.0,14.6,3189.0,2.0,1.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9355,145.0485,83.0
4178,Moorabbin,2,u,605000.0,14.6,3189.0,2.0,1.0,2.0,1980.0,Kingston,Southern Metropolitan,-37.9363,145.0564,180.0
4179,Moorabbin,3,h,960000.0,14.6,3189.0,3.0,1.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9431,145.0484,593.0
4180,Moorabbin,3,h,725000.0,14.6,3189.0,3.0,2.0,1.0,1950.0,Kingston,Southern Metropolitan,-37.939,145.0533,374.0
4181,Moorabbin,3,h,981000.0,14.6,3189.0,2.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9361,145.0456,601.0
4182,Moorabbin,3,h,975000.0,14.6,3189.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9378,145.0546,650.0
4183,Moorabbin,3,h,800000.0,14.6,3189.0,3.0,2.0,2.0,1990.0,Kingston,Southern Metropolitan,-37.9429,145.0474,261.0
4184,Moorabbin,4,h,921000.0,14.6,3189.0,4.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9407,145.0482,592.0
4185,Moorabbin,3,t,917000.0,14.6,3189.0,3.0,2.0,2.0,2001.0,Kingston,Southern Metropolitan,-37.9387,145.0461,472.0
4186,Moorabbin,3,h,890000.0,14.6,3189.0,3.0,1.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9369,145.0578,698.0
4187,Moorabbin,3,h,1008000.0,14.6,3189.0,3.0,2.0,1.0,1960.0,Kingston,Southern Metropolitan,-37.9354,145.0464,1660.0
4188,Moorabbin,2,h,1191000.0,14.6,3189.0,2.0,1.0,2.0,1950.0,Kingston,Southern Metropolitan,-37.94,145.0449,756.0
4189,Moorabbin,4,h,1130000.0,14.6,3189.0,4.0,1.0,2.0,1972.0,Kingston,Southern Metropolitan,-37.9378,145.05700000000004,638.0
4190,Moorabbin,2,h,776000.0,14.6,3189.0,2.0,1.0,1.0,2002.0,Kingston,Southern Metropolitan,-37.9389,145.0467,209.0
4191,Moorabbin,4,h,1035000.0,14.6,3189.0,3.0,1.0,2.0,1950.0,Kingston,Southern Metropolitan,-37.9411,145.043,688.0
4192,Moorabbin,3,h,920000.0,14.6,3189.0,3.0,1.0,1.0,,Kingston,Southern Metropolitan,-37.9392,145.0481,653.0
4193,Moorabbin,4,h,1160000.0,14.6,3189.0,4.0,2.0,2.0,2011.0,Kingston,Southern Metropolitan,-37.9395,145.0477,588.0
4194,Moorabbin,3,h,825000.0,14.6,3189.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.9454,145.0507,538.0
4195,Moorabbin,3,t,800000.0,14.6,3189.0,3.0,2.0,1.0,1999.0,Kingston,Southern Metropolitan,-37.9374,145.0542,0.0
4196,Moorabbin,1,u,240000.0,14.6,3189.0,1.0,1.0,1.0,1970.0,Kingston,Southern Metropolitan,-37.9428,145.0584,0.0
4197,Moorabbin,4,t,1105000.0,14.6,3189.0,3.0,2.0,2.0,2015.0,Kingston,Southern Metropolitan,-37.9387,145.0398,220.0
4198,Newport,3,h,1025000.0,8.4,3015.0,3.0,2.0,2.0,,Hobsons Bay,Western Metropolitan,-37.842,144.8902,301.0
4199,Newport,3,h,826000.0,8.4,3015.0,2.0,1.0,2.0,1957.0,Hobsons Bay,Western Metropolitan,-37.8457,144.8651,281.0
4200,Newport,3,h,900000.0,8.4,3015.0,3.0,2.0,2.0,2010.0,Hobsons Bay,Western Metropolitan,-37.8395,144.8787,194.0
4201,Newport,3,t,962000.0,8.4,3015.0,3.0,2.0,2.0,2011.0,Hobsons Bay,Western Metropolitan,-37.8477,144.8753,283.0
4202,Newport,2,h,800000.0,8.4,3015.0,2.0,1.0,1.0,1940.0,Hobsons Bay,Western Metropolitan,-37.846,144.8729,244.0
4203,Newport,3,h,785000.0,8.4,3015.0,3.0,2.0,2.0,2013.0,Hobsons Bay,Western Metropolitan,-37.8447,144.8654,0.0
4204,Newport,4,h,710000.0,8.4,3015.0,4.0,1.0,2.0,1955.0,Hobsons Bay,Western Metropolitan,-37.847,144.8788,329.0
4205,Newport,3,h,920000.0,8.4,3015.0,3.0,2.0,2.0,1910.0,Hobsons Bay,Western Metropolitan,-37.8395,144.8825,296.0
4206,Newport,4,h,940000.0,8.4,3015.0,3.0,2.0,1.0,1930.0,Hobsons Bay,Western Metropolitan,-37.8408,144.8893,379.0
4207,Newport,3,h,655800.0,8.4,3015.0,2.0,2.0,1.0,2009.0,Hobsons Bay,Western Metropolitan,-37.8416,144.8651,178.0
4208,Newport,4,h,1082000.0,8.4,3015.0,4.0,3.0,2.0,2011.0,Hobsons Bay,Western Metropolitan,-37.841,144.8874,233.0
4209,Newport,3,h,1210000.0,8.4,3015.0,3.0,1.0,1.0,1920.0,Hobsons Bay,Western Metropolitan,-37.8414,144.892,546.0
4210,Newport,3,h,880000.0,8.4,3015.0,3.0,1.0,1.0,1950.0,Hobsons Bay,Western Metropolitan,-37.834,144.8668,557.0
4211,Newport,1,u,335000.0,8.4,3015.0,1.0,1.0,1.0,2005.0,Hobsons Bay,Western Metropolitan,-37.8413,144.8741,0.0
4212,Newport,4,h,1260000.0,8.4,3015.0,4.0,1.0,3.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8411,144.889,757.0
4213,Newport,3,h,1400000.0,8.4,3015.0,3.0,2.0,3.0,2006.0,Hobsons Bay,Western Metropolitan,-37.8462,144.8944,2522.0
4214,Newport,3,h,995000.0,8.4,3015.0,3.0,1.0,2.0,1960.0,Hobsons Bay,Western Metropolitan,-37.849,144.8907,316.0
4215,Newport,4,h,1380000.0,8.4,3015.0,4.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.839,144.8765,766.0
4216,Newport,3,h,1220000.0,8.4,3015.0,3.0,2.0,0.0,1920.0,Hobsons Bay,Western Metropolitan,-37.85,144.8914,311.0
4217,Newport,3,h,785000.0,8.4,3015.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8447,144.8734,185.0
4218,Newport,2,h,962000.0,8.4,3015.0,2.0,1.0,1.0,1920.0,Hobsons Bay,Western Metropolitan,-37.8446,144.8796,402.0
4219,Newport,4,h,860000.0,8.4,3015.0,3.0,3.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8344,144.8764,217.0
4220,Newport,5,h,1220000.0,8.4,3015.0,5.0,3.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8426,144.8731,681.0
4221,Newport,3,h,930000.0,8.4,3015.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8389,144.8779,307.0
4222,Newport,3,h,930000.0,8.4,3015.0,3.0,2.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8432,144.8764,343.0
4223,Newport,3,h,800000.0,8.4,3015.0,3.0,2.0,1.0,1970.0,Hobsons Bay,Western Metropolitan,-37.8352,144.8661,0.0
4224,Newport,3,h,1305000.0,8.4,3015.0,3.0,1.0,0.0,1900.0,Hobsons Bay,Western Metropolitan,-37.8459,144.8877,357.0
4225,Newport,3,h,1060000.0,8.4,3015.0,3.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.8472,144.8707,600.0
4226,Newport,2,u,485000.0,8.4,3015.0,2.0,1.0,1.0,2011.0,Hobsons Bay,Western Metropolitan,-37.8421,144.8821,0.0
4227,Newport,3,h,950000.0,8.4,3015.0,3.0,2.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8364,144.8769,224.0
4228,Newport,2,h,910000.0,8.4,3015.0,2.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8469,144.8872,264.0
4229,Newport,3,h,810000.0,8.4,3015.0,3.0,1.0,1.0,1970.0,Hobsons Bay,Western Metropolitan,-37.847,144.8734,390.0
4230,Newport,3,h,776000.0,8.4,3015.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8476,144.8673,363.0
4231,Newport,3,h,1002500.0,8.4,3015.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8356,144.8785,501.0
4232,Newport,3,h,807500.0,8.4,3015.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8481,144.8666,647.0
4233,Newport,2,h,1120000.0,8.4,3015.0,1.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8414,144.8922,574.0
4234,Newport,3,h,950000.0,8.4,3015.0,2.0,2.0,2.0,1950.0,Hobsons Bay,Western Metropolitan,-37.8431,144.8845,281.0
4235,Newport,4,h,1620000.0,8.4,3015.0,4.0,3.0,1.0,2015.0,Hobsons Bay,Western Metropolitan,-37.8456,144.8741,425.0
4236,Newport,3,h,923000.0,8.4,3015.0,3.0,1.0,0.0,1900.0,Hobsons Bay,Western Metropolitan,-37.8415,144.8852,221.0
4237,Newport,2,h,1030000.0,8.4,3015.0,2.0,1.0,2.0,1930.0,Hobsons Bay,Western Metropolitan,-37.8471,144.8769,470.0
4238,Newport,3,h,1046000.0,8.4,3015.0,3.0,2.0,2.0,1890.0,Hobsons Bay,Western Metropolitan,-37.8446,144.8861,284.0
4239,Newport,3,h,716000.0,8.4,3015.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8472,144.8754,268.0
4240,Newport,2,h,740000.0,8.4,3015.0,2.0,2.0,1.0,2006.0,Hobsons Bay,Western Metropolitan,-37.8441,144.8805,213.0
4241,Newport,4,h,970000.0,8.4,3015.0,3.0,1.0,1.0,1915.0,Hobsons Bay,Western Metropolitan,-37.839,144.8854,619.0
4242,Newport,3,t,735000.0,8.4,3015.0,3.0,2.0,2.0,2007.0,Hobsons Bay,Western Metropolitan,-37.8436,144.8691,0.0
4243,Newport,2,h,762000.0,8.4,3015.0,2.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8349,144.8714,451.0
4244,Newport,2,u,485000.0,8.4,3015.0,2.0,1.0,1.0,2006.0,Hobsons Bay,Western Metropolitan,-37.8413,144.8741,0.0
4245,Newport,3,h,950000.0,8.4,3015.0,3.0,1.0,2.0,1950.0,Hobsons Bay,Western Metropolitan,-37.8414,144.8707,453.0
4246,Newport,4,h,1280000.0,8.4,3015.0,4.0,2.0,1.0,1930.0,Hobsons Bay,Western Metropolitan,-37.8427,144.879,458.0
4247,Newport,4,h,1040000.0,8.4,3015.0,3.0,2.0,2.0,2004.0,Hobsons Bay,Western Metropolitan,-37.8477,144.8706,299.0
4248,Newport,2,h,922000.0,8.4,3015.0,2.0,1.0,0.0,,Hobsons Bay,Western Metropolitan,-37.8472,144.8907,301.0
4249,Newport,5,h,2415000.0,8.4,3015.0,3.0,3.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8463,144.8935,803.0
4250,Newport,4,h,1115000.0,8.4,3015.0,4.0,1.0,1.0,1880.0,Hobsons Bay,Western Metropolitan,-37.8423,144.8795,0.0
4251,Newport,3,h,1675000.0,8.4,3015.0,3.0,2.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8468,144.8912,575.0
4252,Newport,3,h,1176000.0,8.4,3015.0,3.0,1.0,2.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8466,144.8636,767.0
4253,Newport,4,h,1265000.0,8.4,3015.0,5.0,2.0,2.0,1950.0,Hobsons Bay,Western Metropolitan,-37.8366,144.8758,774.0
4254,Newport,2,h,801000.0,8.4,3015.0,1.0,1.0,1.0,1920.0,Hobsons Bay,Western Metropolitan,-37.8414,144.8752,343.0
4255,Newport,3,h,1185000.0,8.4,3015.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8439,144.8715,771.0
4256,Newport,3,t,770000.0,8.4,3015.0,3.0,2.0,2.0,2015.0,Hobsons Bay,Western Metropolitan,-37.8424,144.8653,224.0
4257,Newport,3,h,1200000.0,8.4,3015.0,3.0,2.0,0.0,,Hobsons Bay,Western Metropolitan,-37.8426,144.89,288.0
4258,Newport,3,h,993000.0,8.4,3015.0,3.0,2.0,2.0,1900.0,Hobsons Bay,Western Metropolitan,-37.8435,144.8788,348.0
4259,Newport,3,h,901000.0,8.4,3015.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8378,144.8657,557.0
4260,Newport,2,h,650000.0,8.4,3015.0,2.0,1.0,1.0,1890.0,Hobsons Bay,Western Metropolitan,-37.8491,144.8903,149.0
