,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea
3223,Hawthorn,1,u,310000.0,4.6,3122.0,1.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.8216,145.0343,
3225,Hawthorn,2,u,450000.0,4.6,3122.0,2.0,1.0,1.0,1970.0,Boroondara,Southern Metropolitan,-37.8186,145.0423,
3226,Hawthorn,3,h,2160000.0,4.6,3122.0,3.0,2.0,2.0,1910.0,Boroondara,Southern Metropolitan,-37.82,145.0421,
3227,Heidelberg Heights,2,h,815000.0,10.5,3081.0,2.0,1.0,2.0,1930.0,Banyule,Eastern Metropolitan,-37.7501,145.0505,120.0
3228,Heidelberg Heights,3,h,720000.0,10.5,3081.0,3.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7375,145.0555,
3229,Heidelberg Heights,4,h,1370000.0,10.5,3081.0,4.0,2.0,4.0,,Banyule,Eastern Metropolitan,-37.746,145.0511,
3230,Heidelberg Heights,2,h,757000.0,10.5,3081.0,2.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7494,145.0538,
3231,Heidelberg Heights,3,h,740600.0,10.5,3081.0,3.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7375,145.0586,
3232,Heidelberg Heights,3,h,580000.0,10.5,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7428,145.0532,
3233,Heidelberg Heights,2,t,565000.0,10.5,3081.0,2.0,2.0,1.0,2007.0,Banyule,Eastern Metropolitan,-37.7426,145.0556,107.0
3234,Heidelberg Heights,5,h,1587500.0,10.5,3081.0,4.0,5.0,2.0,2013.0,Banyule,Eastern Metropolitan,-37.7521,145.0505,
3235,Heidelberg Heights,4,h,758500.0,10.5,3081.0,2.0,2.0,3.0,,Banyule,Eastern Metropolitan,-37.7427,145.0547,
3236,Heidelberg Heights,3,h,994000.0,10.5,3081.0,3.0,2.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7453,145.0559,192.0
3237,Heidelberg Heights,3,h,725000.0,10.5,3081.0,3.0,2.0,1.0,,Banyule,Eastern Metropolitan,-37.7505,145.0477,
3238,Heidelberg Heights,2,h,725000.0,10.5,3081.0,2.0,1.0,3.0,1955.0,Banyule,Eastern Metropolitan,-37.7368,145.0524,
3239,Heidelberg Heights,3,h,743000.0,10.5,3081.0,3.0,1.0,0.0,1950.0,Banyule,Eastern Metropolitan,-37.7428,145.0494,
3240,Heidelberg Heights,3,h,785000.0,10.5,3081.0,3.0,1.0,0.0,1950.0,Banyule,Eastern Metropolitan,-37.7477,145.0481,130.0
3241,Heidelberg Heights,3,t,620000.0,10.5,3081.0,3.0,2.0,2.0,2005.0,Banyule,Eastern Metropolitan,-37.7424,145.0519,118.0
3242,Heidelberg Heights,2,h,700000.0,10.5,3081.0,3.0,2.0,1.0,,Banyule,Eastern Metropolitan,-37.7376,145.0488,
3243,Heidelberg Heights,3,t,706750.0,10.5,3081.0,3.0,2.0,2.0,2012.0,Banyule,Eastern Metropolitan,-37.7449,145.0523,125.0
3244,Heidelberg Heights,2,h,584000.0,10.5,3081.0,2.0,1.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7418,145.0513,84.0
3245,Heidelberg Heights,3,h,909000.0,10.5,3081.0,3.0,2.0,2.0,1960.0,Banyule,Eastern Metropolitan,-37.7358,145.0546,134.0
3246,Heidelberg Heights,4,h,1086000.0,10.5,3081.0,4.0,2.0,2.0,1960.0,Banyule,Eastern Metropolitan,-37.7404,145.0582,161.0
3247,Heidelberg Heights,2,h,680000.0,10.5,3081.0,2.0,1.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7365,145.0545,78.0
3248,Heidelberg Heights,2,u,440000.0,10.5,3081.0,2.0,1.0,2.0,1970.0,Banyule,Eastern Metropolitan,-37.7429,145.0519,
3249,Heidelberg Heights,2,h,650000.0,10.5,3081.0,2.0,1.0,3.0,1950.0,Banyule,Eastern Metropolitan,-37.7377,145.0541,85.0
3250,Heidelberg Heights,5,h,890000.0,10.5,3081.0,5.0,2.0,2.0,1972.0,Banyule,Eastern Metropolitan,-37.7487,145.0522,172.0
3251,Heidelberg Heights,3,h,650000.0,10.5,3081.0,3.0,1.0,2.0,1955.0,Banyule,Eastern Metropolitan,-37.7422,145.05,90.0
3252,Heidelberg Heights,3,h,659500.0,10.5,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7361,145.0551,
3253,Heidelberg Heights,3,h,725000.0,10.5,3081.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.738,145.0563,
3254,Heidelberg Heights,2,u,605000.0,10.5,3081.0,2.0,1.0,1.0,2008.0,Banyule,Eastern Metropolitan,-37.7416,145.0567,87.0
3255,Heidelberg Heights,8,h,770000.0,10.5,3081.0,8.0,4.0,4.0,1960.0,Banyule,Eastern Metropolitan,-37.7426,145.048,115.0
3256,Heidelberg Heights,3,h,950000.0,10.5,3081.0,3.0,1.0,2.0,1960.0,Banyule,Eastern Metropolitan,-37.7406,145.0483,118.0
3257,Heidelberg Heights,4,h,856000.0,10.5,3081.0,4.0,1.0,2.0,1975.0,Banyule,Eastern Metropolitan,-37.7477,145.0565,208.0
3258,Heidelberg Heights,3,h,600000.0,10.5,3081.0,3.0,2.0,2.0,2012.0,Banyule,Eastern Metropolitan,-37.7358,145.0559,200.0
3259,Heidelberg Heights,2,u,450000.0,10.5,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7359,145.0563,82.0
3260,Heidelberg Heights,2,h,1060000.0,10.5,3081.0,2.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7389,145.053,
3261,Heidelberg Heights,3,h,850000.0,10.5,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7483,145.0479,
3262,Heidelberg Heights,2,h,510000.0,10.5,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7421,145.0491,
3263,Heidelberg Heights,3,h,1100000.0,10.5,3081.0,3.0,1.0,0.0,1925.0,Banyule,Eastern Metropolitan,-37.7532,145.0554,
3264,Heidelberg Heights,3,h,915000.0,10.5,3081.0,3.0,1.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7416,145.0481,101.0
3265,Heidelberg Heights,2,u,400000.0,10.5,3081.0,2.0,1.0,1.0,1970.0,Banyule,Eastern Metropolitan,-37.747,145.0575,83.0
3266,Heidelberg Heights,2,h,526000.0,10.5,3081.0,2.0,1.0,1.0,1994.0,Banyule,Eastern Metropolitan,-37.7389,145.0486,
3267,Heidelberg Heights,2,h,570000.0,10.5,3081.0,2.0,1.0,3.0,,Banyule,Eastern Metropolitan,-37.7355,145.0573,
3268,Heidelberg Heights,3,h,550000.0,10.5,3081.0,3.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7363,145.0506,90.0
3269,Heidelberg Heights,2,h,510000.0,10.5,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7433,145.0545,
3270,Heidelberg Heights,2,h,590000.0,10.5,3081.0,2.0,1.0,2.0,1955.0,Banyule,Eastern Metropolitan,-37.7435,145.0486,80.0
3271,Heidelberg Heights,2,h,920000.0,10.5,3081.0,2.0,1.0,3.0,1950.0,Banyule,Eastern Metropolitan,-37.7333,145.0588,97.0
3272,Heidelberg Heights,2,h,460000.0,10.5,3081.0,2.0,1.0,2.0,1955.0,Banyule,Eastern Metropolitan,-37.7428,145.0557,79.0
3273,Heidelberg Heights,3,h,662500.0,10.5,3081.0,3.0,1.0,4.0,,Banyule,Eastern Metropolitan,-37.7379,145.0514,
3274,Heidelberg Heights,4,h,1000500.0,10.5,3081.0,4.0,2.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7478,145.0477,191.0
3275,Heidelberg Heights,3,h,631000.0,10.5,3081.0,3.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7432,145.0479,99.0
3276,Heidelberg West,5,h,765000.0,9.4,3081.0,3.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7354,145.0381,
3277,Heidelberg West,3,h,691000.0,9.4,3081.0,2.0,1.0,2.0,1965.0,Banyule,Eastern Metropolitan,-37.7456,145.0397,86.0
3278,Heidelberg West,3,h,560000.0,9.4,3081.0,3.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7369,145.0376,87.0
3279,Heidelberg West,2,h,735000.0,9.4,3081.0,2.0,1.0,3.0,,Banyule,Eastern Metropolitan,-37.7455,145.0452,
3280,Heidelberg West,3,h,830000.0,9.4,3081.0,3.0,2.0,0.0,,Banyule,Eastern Metropolitan,-37.737,145.0364,
3281,Heidelberg West,3,h,330000.0,9.4,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7357,145.0413,
3282,Heidelberg West,1,h,405000.0,9.4,3081.0,1.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7359,145.03799999999995,
3283,Heidelberg West,2,t,370000.0,9.4,3081.0,2.0,1.0,1.0,2013.0,Banyule,Eastern Metropolitan,-37.7383,145.036,90.0
3284,Heidelberg West,3,h,532000.0,9.4,3081.0,3.0,1.0,1.0,1955.0,Banyule,Eastern Metropolitan,-37.7369,145.0422,86.0
3285,Heidelberg West,3,h,740000.0,9.4,3081.0,3.0,2.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.747,145.0402,
3286,Heidelberg West,2,h,686000.0,9.4,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7446,145.0404,
3287,Heidelberg West,2,h,501500.0,9.4,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7405,145.0365,
3288,Heidelberg West,3,h,525500.0,9.4,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7344,145.0404,
3289,Heidelberg West,3,h,525000.0,9.4,3081.0,3.0,1.0,2.0,1970.0,Banyule,Eastern Metropolitan,-37.7409,145.0398,
3290,Heidelberg West,3,h,710000.0,9.4,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7385,145.0409,107.0
3291,Heidelberg West,3,h,808000.0,9.4,3081.0,3.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7386,145.0441,
3292,Heidelberg West,3,h,652000.0,9.4,3081.0,3.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7356,145.0448,
3293,Heidelberg West,2,h,515500.0,9.4,3081.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7441,145.0379,111.0
3294,Heidelberg West,3,h,800000.0,9.4,3081.0,3.0,1.0,3.0,1950.0,Banyule,Eastern Metropolitan,-37.746,145.0422,88.0
3295,Heidelberg West,2,h,450000.0,9.4,3081.0,2.0,1.0,2.0,1960.0,Banyule,Eastern Metropolitan,-37.7392,145.0425,
3296,Heidelberg West,3,h,605000.0,9.4,3081.0,1.0,2.0,4.0,,Banyule,Eastern Metropolitan,-37.7391,145.0427,
3297,Heidelberg West,2,h,620000.0,9.4,3081.0,2.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7389,145.0393,88.0
3298,Heidelberg West,2,h,497500.0,9.4,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7443,145.0454,
3299,Heidelberg West,2,u,360000.0,9.4,3081.0,2.0,1.0,1.0,1970.0,Banyule,Eastern Metropolitan,-37.7444,145.047,85.0
3300,Heidelberg West,2,h,440500.0,9.4,3081.0,2.0,1.0,1.0,1955.0,Banyule,Eastern Metropolitan,-37.7341,145.0434,81.0
3301,Heidelberg West,4,h,758000.0,9.4,3081.0,4.0,1.0,1.0,1955.0,Banyule,Eastern Metropolitan,-37.7466,145.0428,152.0
3302,Heidelberg West,3,h,690500.0,9.4,3081.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7386,145.0447,
3303,Heidelberg West,2,h,752000.0,9.4,3081.0,2.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7469,145.0399,
3304,Heidelberg West,2,h,777000.0,9.4,3081.0,2.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7443,145.0452,
3305,Heidelberg West,2,h,680000.0,9.4,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7385,145.0387,
3306,Heidelberg West,3,h,480000.0,9.4,3081.0,3.0,1.0,1.0,1980.0,Banyule,Eastern Metropolitan,-37.739,145.0481,13.0
3307,Heidelberg West,4,h,715000.0,9.4,3081.0,4.0,2.0,2.0,1990.0,Banyule,Eastern Metropolitan,-37.738,145.0374,196.0
3308,Heidelberg West,2,h,520000.0,9.4,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7471,145.0427,
3309,Heidelberg West,3,h,646250.0,9.4,3081.0,3.0,1.0,2.0,1965.0,Banyule,Eastern Metropolitan,-37.747,145.0389,18.0
3310,Heidelberg West,3,h,1375000.0,9.4,3081.0,3.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7344,145.04399999999995,106.0
3311,Heidelberg West,3,h,722000.0,9.4,3081.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7386,145.0387,99.0
3312,Heidelberg West,2,h,715000.0,9.4,3081.0,2.0,1.0,3.0,,Banyule,Eastern Metropolitan,-37.7415,145.0391,
3313,Heidelberg West,1,h,636000.0,9.4,3081.0,1.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7454,145.0397,
3314,Heidelberg West,2,h,590000.0,9.4,3081.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7418,145.0464,
3315,Heidelberg West,4,h,820000.0,9.4,3081.0,4.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7437,145.0402,
3316,Heidelberg West,2,h,725000.0,9.4,3081.0,2.0,1.0,3.0,1960.0,Banyule,Eastern Metropolitan,-37.7443,145.0462,77.0
3317,Heidelberg West,2,h,705000.0,9.4,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7352,145.0449,
3318,Heidelberg West,3,h,710000.0,9.4,3081.0,3.0,2.0,4.0,,Banyule,Eastern Metropolitan,-37.7411,145.0394,
3319,Heidelberg West,2,h,415000.0,9.4,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7343,145.04399999999995,
3320,Heidelberg West,3,h,392000.0,9.4,3081.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7383,145.0414,
3321,Heidelberg West,3,h,961000.0,9.4,3081.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7411,145.0468,
3322,Heidelberg West,3,h,507000.0,9.4,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7403,145.0365,
3323,Heidelberg West,3,h,465000.0,9.4,3081.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7399,145.0369,85.0
3324,Heidelberg West,3,h,675000.0,9.4,3081.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.739,145.0451,
3325,Hughesdale,2,h,1550000.0,13.0,3166.0,2.0,1.0,1.0,1950.0,Monash,Southern Metropolitan,-37.8931,145.0791,97.0
3326,Hughesdale,2,u,516000.0,13.0,3166.0,2.0,1.0,1.0,1970.0,Monash,Southern Metropolitan,-37.8967,145.0858,76.0
3327,Hughesdale,3,h,1340000.0,13.0,3166.0,3.0,1.0,1.0,1920.0,Monash,Southern Metropolitan,-37.8994,145.0816,128.0
3328,Hughesdale,3,u,855000.0,13.0,3166.0,3.0,1.0,2.0,,Monash,Southern Metropolitan,-37.8909,145.0807,
3329,Hughesdale,3,h,1316000.0,13.0,3166.0,2.0,1.0,2.0,1949.0,Monash,Southern Metropolitan,-37.9072,145.0762,126.0
3330,Hughesdale,3,t,828000.0,13.0,3166.0,3.0,2.0,1.0,2002.0,Monash,Southern Metropolitan,-37.8966,145.0863,118.0
3331,Hughesdale,3,h,1055000.0,13.0,3166.0,3.0,1.0,1.0,1930.0,Monash,Southern Metropolitan,-37.9022,145.0811,97.0
3332,Hughesdale,2,u,623000.0,13.0,3166.0,2.0,1.0,1.0,1970.0,Monash,Southern Metropolitan,-37.8988,145.0781,90.0
3333,Hughesdale,4,h,2120000.0,13.0,3166.0,4.0,2.0,2.0,1925.0,Monash,Southern Metropolitan,-37.8927,145.0781,315.0
3334,Hughesdale,4,h,1745000.0,13.0,3166.0,4.0,2.0,1.0,1925.0,Monash,Southern Metropolitan,-37.9002,145.0768,185.0
3335,Hughesdale,4,h,1700000.0,13.0,3166.0,4.0,2.0,2.0,1940.0,Monash,Southern Metropolitan,-37.9002,145.0773,180.0
3336,Hughesdale,2,u,420000.0,13.0,3166.0,2.0,1.0,1.0,2010.0,Monash,Southern Metropolitan,-37.9008,145.0859,70.0
3337,Hughesdale,2,u,375500.0,13.0,3166.0,2.0,1.0,1.0,1970.0,Monash,Southern Metropolitan,-37.8934,145.0853,
3338,Hughesdale,3,h,1350000.0,13.0,3166.0,3.0,1.0,2.0,,Monash,Southern Metropolitan,-37.8982,145.0806,
3339,Hughesdale,4,h,900000.0,13.0,3166.0,1.0,1.0,1.0,,Monash,Southern Metropolitan,-37.9054,145.0857,
3340,Hughesdale,2,h,1262000.0,13.0,3166.0,2.0,1.0,1.0,,Monash,Southern Metropolitan,-37.9003,145.0777,
3341,Hughesdale,4,h,1337000.0,13.0,3166.0,4.0,1.0,2.0,1930.0,Monash,Southern Metropolitan,-37.8991,145.0804,100.0
3342,Hughesdale,2,u,455000.0,13.0,3166.0,2.0,1.0,2.0,1960.0,Monash,Southern Metropolitan,-37.8942,145.0867,60.0
3343,Hughesdale,2,u,400000.0,13.0,3166.0,2.0,1.0,1.0,1975.0,Monash,Southern Metropolitan,-37.8945,145.0876,88.0
3344,Hughesdale,2,u,648000.0,13.0,3166.0,2.0,1.0,1.0,,Monash,Southern Metropolitan,-37.9014,145.0824,
3345,Hughesdale,3,h,1210000.0,13.0,3166.0,3.0,1.0,2.0,1940.0,Monash,Southern Metropolitan,-37.9034,145.0796,122.0
3346,Hughesdale,4,h,1167500.0,13.0,3166.0,3.0,2.0,1.0,1950.0,Monash,Southern Metropolitan,-37.898,145.0815,184.0
3347,Hughesdale,3,t,900000.0,13.0,3166.0,3.0,2.0,1.0,1975.0,Monash,Southern Metropolitan,-37.8937,145.0779,154.0
3348,Hughesdale,4,h,1322000.0,13.0,3166.0,3.0,2.0,4.0,,Monash,Southern Metropolitan,-37.8996,145.076,
3349,Hughesdale,2,h,677500.0,13.0,3166.0,2.0,1.0,4.0,1950.0,Monash,Southern Metropolitan,-37.9084,145.0775,83.0
3350,Ivanhoe,2,u,480000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.77,145.0472,
3351,Ivanhoe,2,u,430000.0,7.9,3079.0,2.0,1.0,1.0,1970.0,Banyule,Eastern Metropolitan,-37.7662,145.0516,
3352,Ivanhoe,1,u,460000.0,7.9,3079.0,1.0,1.0,0.0,1970.0,Banyule,Eastern Metropolitan,-37.7759,145.043,
3353,Ivanhoe,4,h,1601000.0,7.9,3079.0,4.0,3.0,2.0,,Banyule,Eastern Metropolitan,-37.7662,145.04,
3354,Ivanhoe,4,h,2265000.0,7.9,3079.0,4.0,2.0,2.0,1925.0,Banyule,Eastern Metropolitan,-37.7652,145.041,208.0
3355,Ivanhoe,3,h,1680000.0,7.9,3079.0,3.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7714,145.0455,
3356,Ivanhoe,2,u,440000.0,7.9,3079.0,2.0,1.0,0.0,1960.0,Banyule,Eastern Metropolitan,-37.7711,145.047,
3357,Ivanhoe,4,h,2350000.0,7.9,3079.0,4.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.7641,145.0501,
3358,Ivanhoe,3,t,962000.0,7.9,3079.0,3.0,2.0,1.0,,Banyule,Eastern Metropolitan,-37.7668,145.0434,
3359,Ivanhoe,3,h,981000.0,7.9,3079.0,5.0,3.0,2.0,2016.0,Banyule,Eastern Metropolitan,-37.76,145.0326,378.0
3360,Ivanhoe,4,h,2400000.0,7.9,3079.0,0.0,2.0,2.0,1920.0,Banyule,Eastern Metropolitan,-37.7727,145.0484,201.0
3361,Ivanhoe,3,t,890000.0,7.9,3079.0,3.0,2.0,2.0,2005.0,Banyule,Eastern Metropolitan,-37.766,145.0345,140.0
3362,Ivanhoe,2,u,490000.0,7.9,3079.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7669,145.0505,
3363,Ivanhoe,2,u,739000.0,7.9,3079.0,2.0,1.0,1.0,1965.0,Banyule,Eastern Metropolitan,-37.7702,145.0493,91.0
3364,Ivanhoe,3,h,1340000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7614,145.0433,
3365,Ivanhoe,3,h,785000.0,7.9,3079.0,3.0,2.0,0.0,1950.0,Banyule,Eastern Metropolitan,-37.7551,145.05,110.0
3366,Ivanhoe,3,h,1155000.0,7.9,3079.0,3.0,1.0,2.0,1945.0,Banyule,Eastern Metropolitan,-37.7773,145.0379,170.0
3367,Ivanhoe,4,h,1300000.0,7.9,3079.0,4.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7726,145.0396,
3368,Ivanhoe,2,h,1020000.0,7.9,3079.0,2.0,1.0,1.0,1955.0,Banyule,Eastern Metropolitan,-37.7568,145.0355,78.0
3369,Ivanhoe,3,h,1796000.0,7.9,3079.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7768,145.0409,
3370,Ivanhoe,2,h,790000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7654,145.036,
3371,Ivanhoe,3,h,1465000.0,7.9,3079.0,3.0,1.0,2.0,1960.0,Banyule,Eastern Metropolitan,-37.7635,145.039,126.0
3372,Ivanhoe,3,t,855000.0,7.9,3079.0,3.0,2.0,2.0,1980.0,Banyule,Eastern Metropolitan,-37.765,145.0422,130.0
3373,Ivanhoe,2,u,705000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7679,145.0452,
3374,Ivanhoe,2,u,504000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7712,145.0455,
3375,Ivanhoe,1,u,413000.0,7.9,3079.0,1.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7591,145.0501,59.0
3376,Ivanhoe,3,t,1010000.0,7.9,3079.0,3.0,2.0,2.0,2003.0,Banyule,Eastern Metropolitan,-37.7554,145.0516,
3377,Ivanhoe,3,h,1220000.0,7.9,3079.0,3.0,1.0,1.0,1975.0,Banyule,Eastern Metropolitan,-37.7634,145.0361,110.0
3378,Ivanhoe,3,h,1605000.0,7.9,3079.0,3.0,2.0,2.0,1920.0,Banyule,Eastern Metropolitan,-37.7702,145.0398,165.0
3379,Ivanhoe,2,u,587000.0,7.9,3079.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7634,145.0406,78.0
3380,Ivanhoe,2,u,475000.0,7.9,3079.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7707,145.0471,
3381,Ivanhoe,3,h,1075000.0,7.9,3079.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7616,145.0322,
3382,Ivanhoe,2,u,465000.0,7.9,3079.0,2.0,1.0,1.0,1970.0,Banyule,Eastern Metropolitan,-37.7744,145.0415,
3383,Ivanhoe,2,t,610000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7577,145.0358,
3384,Ivanhoe,2,u,690000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7671,145.0408,83.0
3385,Ivanhoe,3,h,1535000.0,7.9,3079.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7674,145.0392,140.0
3386,Ivanhoe,4,h,1470000.0,7.9,3079.0,4.0,2.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7565,145.0506,217.0
3387,Ivanhoe,3,h,1486000.0,7.9,3079.0,3.0,1.0,2.0,1930.0,Banyule,Eastern Metropolitan,-37.7634,145.0439,158.0
3388,Ivanhoe,1,u,420000.0,7.9,3079.0,1.0,1.0,1.0,1970.0,Banyule,Eastern Metropolitan,-37.7772,145.0414,
3389,Ivanhoe,3,t,750000.0,7.9,3079.0,3.0,1.0,1.0,1990.0,Banyule,Eastern Metropolitan,-37.765,145.0407,
3390,Ivanhoe,2,u,460000.0,7.9,3079.0,2.0,0.0,0.0,,Banyule,Eastern Metropolitan,-37.7662,145.0516,
3391,Ivanhoe,4,h,1615000.0,7.9,3079.0,5.0,2.0,3.0,,Banyule,Eastern Metropolitan,-37.7668,145.03799999999995,
3392,Ivanhoe,5,h,1730000.0,7.9,3079.0,4.0,2.0,2.0,2007.0,Banyule,Eastern Metropolitan,-37.7591,145.04,292.0
3393,Ivanhoe,2,t,779000.0,7.9,3079.0,3.0,1.0,2.0,1970.0,Banyule,Eastern Metropolitan,-37.7635,145.0464,
3394,Ivanhoe,3,h,1850000.0,7.9,3079.0,3.0,2.0,2.0,2000.0,Banyule,Eastern Metropolitan,-37.7659,145.0392,232.0
3395,Ivanhoe,2,h,1910000.0,7.9,3079.0,2.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.7784,145.0394,
3396,Ivanhoe,5,h,2600000.0,7.9,3079.0,5.0,3.0,1.0,1920.0,Banyule,Eastern Metropolitan,-37.7765,145.0427,411.0
3397,Ivanhoe,2,u,500000.0,7.9,3079.0,2.0,1.0,1.0,1960.0,Banyule,Eastern Metropolitan,-37.7634,145.0406,70.0
3398,Ivanhoe,3,h,950000.0,7.9,3079.0,3.0,3.0,2.0,,Banyule,Eastern Metropolitan,-37.7601,145.0363,
3399,Ivanhoe,2,u,450000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.759,145.047,
3400,Ivanhoe,3,h,1102000.0,7.9,3079.0,3.0,1.0,1.0,1950.0,Banyule,Eastern Metropolitan,-37.7645,145.0314,115.0
3401,Ivanhoe,3,h,1275000.0,7.9,3079.0,3.0,2.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7587,145.0426,169.0
3402,Ivanhoe,3,h,1065000.0,7.9,3079.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7581,145.0371,
3403,Ivanhoe,2,t,785000.0,7.9,3079.0,2.0,2.0,1.0,2010.0,Banyule,Eastern Metropolitan,-37.7618,145.0287,135.0
3404,Ivanhoe,3,h,1223500.0,7.9,3079.0,3.0,2.0,2.0,1980.0,Banyule,Eastern Metropolitan,-37.758,145.0408,136.0
3405,Ivanhoe,2,u,845000.0,7.9,3079.0,2.0,2.0,2.0,1980.0,Banyule,Eastern Metropolitan,-37.7679,145.0467,
3406,Ivanhoe,4,h,1720000.0,7.9,3079.0,4.0,2.0,3.0,1935.0,Banyule,Eastern Metropolitan,-37.7771,145.0448,233.0
3407,Ivanhoe,3,h,1225000.0,7.9,3079.0,3.0,1.0,1.0,1930.0,Banyule,Eastern Metropolitan,-37.7709,145.0425,130.0
3408,Ivanhoe,2,u,630000.0,7.9,3079.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7666,145.0356,
3409,Ivanhoe,4,h,1460000.0,7.9,3079.0,4.0,1.0,2.0,1940.0,Banyule,Eastern Metropolitan,-37.7707,145.0467,181.0
3410,Ivanhoe,1,u,421000.0,7.9,3079.0,1.0,1.0,1.0,1992.0,Banyule,Eastern Metropolitan,-37.7753,145.0419,58.0
